RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,FLOOD_HEIGHT_HIGHEST,FLOOD_HEIGHT_LOWEST,FLOOD__HEIGHT_AVE
0,33,28.2,30.6,3,240,11.01,10.6,10.82
0,34.8,27,30.9,3,160,11.14,10.63,10.82
0,33.2,26.5,29.9,3,210,11.26,10.55,10.83
0.3,36.3,26,31.1,3,110,11.42,10.55,10.86
6.2,33.8,28,30.9,4,180,11.55,10.54,10.89
7.8,35.6,26.5,31.1,4,110,11.65,10.51,10.93
7.2,35,25.5,30.3,3,220,11.69,10.52,10.95
11.4,34,26,30,3,240,11.8,10.52,10.98
14.6,31.5,25.2,28.4,3,200,11.78,10.52,10.99
8.2,30.1,25.3,27.7,4,210,11.67,10.52,10.97
8.8,29.5,24.1,26.8,3,140,11.55,10.54,10.95
2,32.4,26.5,29.5,3,220,11.46,10.54,10.93
2,33,25.2,29.1,4,180,11.18,10.55,10.89
0,32,26,29,2,40,11.06,10.63,10.85
0,33,27.8,30.4,3,360,11.15,10.65,10.83
0,32.2,25.5,28.9,2,240,11.28,10.55,10.85
1,35,26.5,30.8,3,120,11.35,10.55,10.86
14,30,24,27,3,360,11.49,10.53,10.89
41,27,25,26,3,220,11.58,10.54,10.94
0,30.5,24.8,27.7,4,210,11.61,10.54,10.96
2.2,32.8,25,28.9,4,220,11.62,10.54,10.95
0,32.5,27.4,30,3,270,11.6,10.54,10.93
24,30.8,25,27.9,3,270,11.59,10.54,10.92
0,34,27,30.5,3,140,11.47,10.54,10.9
0,34,27.3,30.7,3,290,11.4,10.54,10.88
45.2,32,24,28,3,220,11.32,10.55,10.87
0,33,26.2,29.6,3,210,11.21,10.55,10.84
2.4,31.5,26,28.8,3,220,11.06,10.56,10.84
0.1,32,26.2,29.1,3,220,11.03,10.63,10.84
0,31.5,28.5,30,3,220,11.16,10.7,10.88
0,32.2,28,30.1,6,220,11.34,10.62,10.94
13,32.5,25.5,29,5,220,11.5,10.55,10.95
1.2,31,26,28.5,4,180,11.68,10.54,10.99
6.3,29.5,26,27.8,3,180,11.7,10.52,10.97
5,30.3,26,28.2,5,200,11.83,10.53,11.02
11,31.2,24,27.6,3,220,11.86,10.53,11.01
0,30.8,26,28.4,3,180,11.84,10.54,11.02
2.5,31,26,28.5,4,220,11.76,10.54,11.01
0,31.5,26,28.8,3,220,11.61,10.55,10.97
3.6,31.5,26.5,29,3,220,11.43,10.57,10.98
0.2,31.5,25.3,28.4,4,210,11.25,10.69,10.99
1.2,33,26,29.5,6,180,11.19,10.7,10.98
0,32.5,26.2,29.4,3,210,11.3,10.72,10.95
0,31.5,26.4,29,4,210,11.37,10.6,10.92
1.2,32,24.2,28.1,3,220,11.45,10.55,10.92
14,31.3,23,27.2,4,220,11.49,10.55,10.93
0,32,28,30,3,220,11.56,10.55,10.97
0,32.5,26.5,29.5,5,220,11.67,10.54,11.01
13.2,32,25.6,28.8,6,220,11.7,10.55,10.95
46,30,26,28,5,200,11.8,10.55,11.05
30.5,28.5,24,26.3,8,180,11.74,10.55,11.07
0,27.4,25,26.2,4,210,11.68,10.55,11.05
11.4,29.2,23.5,26.4,5,180,11.69,10.6,11.05
2.3,28,24,26,4,180,11.47,10.59,11
2.1,29,24,26.5,3,200,11.33,10.7,10.98
35.2,28.5,24,26.3,5,220,11.27,10.9,11.07
52.2,29,25,27,7,180,11.39,10.88,11.14
2.2,29.3,25,27.2,3,180,11.34,10.73,10.94
0,30.2,26,28.1,3,220,11.3,10.56,10.88
0,30.6,25.4,28,3,220,11.44,10.55,10.9
0,29,25.5,27.3,3,200,11.56,10.54,10.94
0.2,32,26.2,29.1,3,250,11.66,10.54,10.98
0,32.5,26.5,29.5,3,220,11.73,10.53,10.99
7.2,31.5,26.4,29,3,180,11.78,10.54,10.99
0,32.5,26.6,29.5,2,360,11.78,10.55,11
0,32,26.7,29.4,3,220,11.75,10.55,11
20.5,33,25.5,29.3,3,320,11.6,10.57,10.97
0,31.8,25.5,28.7,4,250,11.45,10.62,10.95
0,33,26.5,29.8,4,320,11.25,10.7,10.94
4,32,25,28.5,4,240,11.2,10.67,10.92
11,28,25,26.5,2,40,11.28,10.63,10.9
3.6,31.5,25.4,28.5,4,180,11.39,10.57,10.92
3,31.4,25.8,28.6,2,250,11.42,10.55,10.93
0,31.6,25.3,28.5,5,270,11.48,10.55,10.93
0,31,25.5,28.3,4,220,11.55,10.55,11
3.8,31,25,28,5,200,11.61,10.55,11.01
5.5,29.5,23.5,26.5,4,220,11.62,10.55,11.02
8.8,31,27,29,4,210,11.6,10.55,10.98
9,30.4,25,27.7,5,210,11.6,10.55,11.02
8.1,30.5,25,27.8,4,220,11.62,10.63,11.05
5,32,25.5,28.8,3,220,11.54,10.66,11.05
8.3,30.4,26.2,28.3,4,180,11.45,10.74,11.04
5.7,29.8,25.5,27.7,3,220,11.33,10.76,11.01
3,32,26,29,3,250,11.25,10.7,10.98
2,31,26.8,28.9,4,40,11.31,10.61,10.96
0,31.5,26,28.8,4,180,11.43,10.61,10.98
10.5,33,25,29,3,140,11.48,10.59,11.02
24.5,33.5,23.5,28.5,3,120,11.54,10.55,10.97
0.4,32,23.5,27.8,4,360,11.54,10.55,10.98
33.7,29.5,23.5,26.5,3,360,11.62,10.55,11
65.2,26,24.8,25.4,3,320,11.68,10.55,11.04
28.2,27.5,25.3,26.4,3,110,-1,-1,-1
0,33,25.7,29.4,3,90,11.02,10.55,10.75
5.6,30.2,23,26.6,3,360,11.66,10.57,11.03
1.3,31.5,24,27.8,3,360,11.51,10.66,11
2.2,28,25.8,26.9,2,220,11.37,10.66,11.01
1,31.5,26,28.8,5,200,11.51,10.63,11.04
1.2,32,26,29,6,220,11.53,10.67,11.05
6.6,30.4,25,27.7,4,180,11.49,10.59,10.98
19.7,27,23.5,25.3,4,90,11.52,10.56,10.94
0,31,25.5,28.3,3,220,11.51,10.55,10.93
12,32,25.3,28.7,3,220,11.52,10.55,10.95
0.5,32,26,29,3,240,11.43,10.55,10.89
0.6,32,25.6,28.8,3,210,11.42,10.45,10.88
0,33,26,29.5,3,220,11.32,10.45,10.82
60.2,32,24,28,3,220,11.3,10.58,10.89
17.2,31,25.8,28.4,3,180,11.4,10.6,10.97
0,31.6,25.1,28.4,3,220,11.38,10.63,10.99
0.3,32.3,24.2,28.3,3,270,11.35,10.73,11
2,29.8,24,26.9,3,360,11.24,10.68,10.96
0,30.2,25.8,28,3,210,11.37,10.63,10.98
16.6,30,24.5,27.3,3,220,11.42,10.59,10.98
51.1,29,24.2,26.6,3,360,11.53,10.58,10.98
1.8,30,25,27.5,2,180,11.56,10.59,10.96
0,29,25.5,27.3,2,180,11.57,10.58,10.97
1.5,31.8,25.5,28.7,3,270,11.6,10.58,10.96
2.5,31,24.8,27.9,3,220,11.6,10.58,10.96
7.3,31,24.4,27.7,2,40,11.59,10.58,10.97
3.8,32,25.5,28.8,3,360,11.57,10.58,10.99
16,32,26.4,29.2,3,240,11.53,10.58,11
0,32.5,27.5,30,3,210,11.49,10.59,11.01
22.2,31.2,24.5,27.9,3,40,11.45,10.67,11.02
0,31.2,26.2,28.7,3,40,11.31,10.7,10.97
0.3,32,24.8,28.4,3,40,11.41,10.59,10.97
0.5,31,25,28,3,40,11.51,10.58,10.96
0,32,26.2,29.1,2,240,11.55,10.58,10.97
0,32,26.4,29.2,3,140,11.58,10.58,10.94
0,32.5,26,29.3,4,210,11.6,10.58,10.95
0,32,25,28.5,3,220,11.6,10.58,10.95
0,31.5,26.1,28.8,3,360,11.57,10.58,10.94
18.6,29.8,26,27.9,3,40,11.5,10.59,10.93
6.2,32.2,24,28.1,3,360,11.46,10.58,10.94
91,27,23.5,25.3,3,360,11.38,10.58,10.93
5.6,28,24.4,26.2,2,360,11.32,10.59,10.95
0,31,24.6,27.8,3,90,11.28,10.66,10.99
29.5,31,24,27.5,3,360,11.28,10.76,11.04
2,30,25.2,27.6,3,220,11.23,10.79,11.01
3.8,29,24.6,26.8,2,20,11.31,10.68,10.99
0,32.3,25,28.6,3,360,11.44,10.58,10.96
1.4,29.2,25.5,27.4,2,320,11.54,10.58,10.98
0.5,32.2,26.6,29.4,3,90,11.65,10.58,10.97
9.3,31,26,28.5,3,40,11.67,10.58,10.96
0.1,31,26,28.5,3,220,11.65,10.58,10.95
0.2,31.5,25.4,28.5,2,270,11.69,10.58,10.97
0,31.4,26.8,29.1,3,220,11.68,10.58,10.98
0,33.6,26.4,30,3,20,11.65,10.58,10.99
3.4,28,25.6,26.8,2,40,11.57,10.58,10.98
0,32,27,29.5,3,240,11.44,10.58,10.96
0,31.7,26,28.9,2,270,11.31,10.59,10.99
0,32.2,25.4,28.8,2,220,11.19,10.67,10.97
0.6,31.5,25.5,28.5,3,220,11.36,10.66,10.98
0,31,25.5,28.3,2,210,11.55,10.58,10.99
0,31,25.2,28.1,3,360,11.62,10.58,11
0,31.5,25.8,28.7,4,40,11.67,10.58,10.97
0,31.8,25,28.4,5,360,11.67,10.58,10.95
0,28,23.2,25.6,4,360,11.67,10.58,10.94
0,28.4,24.8,26.6,2,40,11.65,10.58,10.96
0,32.7,26.8,29.8,3,270,11.61,10.59,10.96
0,31.5,26,28.8,3,180,11.56,10.58,10.94
0,32,26.4,29.2,3,360,11.48,10.58,10.92
0.4,32,26.2,29.1,3,360,11.4,10.58,10.93
0,32,25.7,28.9,3,360,11.29,10.59,10.94
3.8,30.5,25.5,28,3,270,11.18,10.64,10.95
5.5,30.4,24.6,27.5,2,360,11.16,10.7,10.97
0,29.8,25.2,27.5,2,360,11.29,10.77,10.97
1.8,31.2,26,28.6,3,220,11.43,10.66,10.99
3,29.4,24.6,27,2,140,11.53,10.59,10.98
0,32,26,29,3,40,11.64,10.58,10.99
1,32.2,26.5,29.4,3,360,11.69,10.58,10.97
10,31.3,24.2,27.8,3,360,11.78,10.57,10.98
3,31,25,28,3,270,11.84,10.58,10.99
0,31.5,24,27.8,4,360,11.74,10.57,10.96
0,27.4,24.5,26,3,20,11.71,10.58,10.95
0.4,30.5,24.4,27.5,4,360,11.63,10.57,10.91
9.3,27,23.8,25.4,3,360,11.5,10.58,10.89
7.9,28,23,25.5,3,360,11.36,10.58,10.92
19,29.2,23.8,26.5,3,360,11.2,10.59,10.93
1,29.8,24.2,27,2,20,11.24,10.66,10.95
1,32,24.5,28.3,3,70,11.41,10.7,10.96
8,28.4,23.2,25.8,2,210,11.52,10.58,10.95
9.2,29.8,24.4,27.1,2,360,11.61,10.58,10.95
0,30,25.2,27.6,3,360,11.66,10.58,10.96
0,29.2,24.6,26.9,4,360,11.69,10.57,10.93
0,29,24.2,26.6,3,360,11.68,10.57,10.93
0,28.2,24,26.1,3,360,11.64,10.57,10.91
0,30.5,25.2,27.9,3,20,11.64,10.57,10.86
0,30,24.6,27.3,2,180,11.53,10.58,10.9
0,28.5,24.4,26.5,2,360,11.54,10.58,10.92
0,29.5,23,26.3,3,220,11.48,10.58,10.89
0,27.5,21.8,24.7,3,270,11.32,10.59,10.9
0,27,21.5,24.3,3,40,11.15,10.59,10.89
0,28,23,25.5,3,220,11.11,10.62,10.9
0,27.5,23,25.3,4,20,11.19,10.7,10.91
17.4,30.6,23,26.8,3,20,11.34,10.67,10.9
0,32,24.5,28.3,3,320,11.53,10.59,10.94
0,32.5,25.4,29,4,90,11.62,10.58,10.96
0,30.5,25.5,28,3,40,11.71,10.58,10.97
0,30.5,25.2,27.9,3,40,11.82,10.57,10.98
3,29,24,26.5,2,20,11.82,10.57,10.97
6,29.5,24,26.8,2,360,11.77,10.57,10.95
0,30.6,23.5,27,2,320,11.73,10.58,11.69
0,30,24,27,3,240,11.69,10.58,10.93
0,30,24,27,3,240,11.59,10.59,10.93
0,29,23,26,3,240,11.4,10.59,10.9
0,28,22.5,25.3,3,360,11.19,10.62,10.91
0,28.3,23.2,25.8,2,220,11.15,10.63,10.87
0,28.2,24,26.1,3,320,11.26,10.63,10.88
0,28,22.4,25.2,2,220,11.43,10.58,10.9
0,30,22.6,26.3,3,240,11.53,10.58,10.93
0,30.5,24.8,27.7,3,270,11.6,10.58,10.94
6.5,29.8,24.8,27.3,2,270,11.65,10.57,10.93
0,29.8,25,27.4,2,40,11.63,10.57,10.93
0,33.2,25.2,29.2,3,90,11.68,10.58,10.92
0,33.6,25.5,29.6,4,90,11.59,10.58,10.91
0,32.2,24.2,28.2,2,90,11.51,10.58,10.89
0,31.4,24.4,27.9,3,360,11.47,10.58,10.88
0,31,25.4,28.2,2,270,11.44,10.58,10.88
0,30,25,27.5,3,90,11.37,10.59,10.87
0,29.5,25,27.3,2,40,11.22,10.59,10.86
0,29.4,24.1,26.8,3,220,11.07,10.63,10.87
0,31.7,25,28.4,4,360,11.18,10.67,10.89
2.8,29.8,24.8,27.3,3,340,11.27,10.59,10.87
28,30,24,27,3,360,11.34,10.58,10.85
7,28.5,24.5,26.5,3,320,11.46,10.58,10.88
2.8,27.5,24,25.8,3,220,11.61,10.57,10.95
0,31.5,25.5,28.5,2,90,11.75,10.57,10.97
0,33,25,29,3,140,11.81,10.57,10.97
0,33,24.2,28.6,4,90,11.79,10.57,10.95
0,30,25.3,27.7,3,220,11.74,10.58,10.93
0,30,25.1,27.5,3,220,11.6,10.58,10.9
8.4,30,25.2,27.6,2,360,11.58,10.59,10.86
0,30,25,27.5,3,360,11.34,10.59,10.83
0,30.3,23.5,26.9,4,20,11.1,10.59,10.81
0,29.4,23.5,26.5,3,220,11.16,10.59,10.81
0,29,24.2,26.6,3,210,11.27,10.59,10.83
3.8,28.6,24,26.3,2,20,11.32,10.58,10.86
3,29,25.5,27.3,3,340,11.41,10.57,10.89
0,30,23.8,26.9,3,40,11.37,10.57,10.86
0,29,23.2,26.1,3,360,11.58,10.57,10.91
0,29.2,22.5,25.9,2,270,11.49,10.57,10.88
0,29.3,24,26.7,2,360,11.55,10.57,10.88
0,31,26,28.5,3,250,11.5,10.57,10.86
0,31.8,25.5,28.7,3,270,11.47,10.58,10.85
0,32,25,28.5,3,320,11.41,10.58,10.85
0,32,25.7,28.9,3,90,11.33,10.59,10.85
0,33,25.5,29.3,4,70,11.3,10.59,10.84
0,30,24.5,27.3,3,40,11.17,10.59,10.82
0,31.6,23.4,27.5,2,220,11.11,10.62,10.83
0,31.5,25.2,28.4,3,220,11.17,10.62,10.83
2.2,31.8,26.4,29.1,3,40,11.25,10.59,10.83
0,32,25.4,28.7,3,240,11.33,10.58,10.86
0,33,25.5,29.3,3,360,11.36,10.58,10.89
0,32.8,25.6,29.2,3,70,11.48,10.58,10.92
0,32,24.5,28.3,4,110,11.58,10.56,10.94
0,31.8,26,28.9,3,220,11.65,10.57,10.95
0,32.5,25.3,28.9,3,140,11.66,10.57,10.93
0,32.4,24.4,28.4,3,140,11.64,10.58,10.92
37.2,31,23.5,27.3,3,360,11.54,10.59,10.89
1,31,24.8,27.9,4,220,11.41,10.59,10.84
0,30,24.6,27.3,3,270,11.31,10.59,10.86
0,29.3,24,26.7,3,180,11.21,10.59,10.86
0,30.2,25,27.6,3,90,11.31,10.58,10.85
0,33.2,25,29.1,3,320,11.38,10.58,10.86
0,32.2,25.5,28.9,3,270,11.39,10.59,10.89
0,33,25.2,29.1,3,360,11.42,10.58,10.92
0,32.5,25.4,29,3,220,11.42,10.58,10.93
0,32,25.8,28.9,3,40,11.42,10.58,10.92
0,32,25.5,28.8,3,220,11.4,10.58,10.89
22.5,33,25.1,29,3,270,11.44,10.58,10.91
12,31,25.4,28.2,3,270,11.39,10.58,10.9
0,31,24.5,27.8,2,40,11.34,10.59,10.91
0,32.5,25.4,29,3,240,11.25,10.59,10.81
0,32.5,25.8,29.2,3,270,11.19,10.6,10.83
0,33,25.4,29.2,3,40,11.12,10.59,10.85
0,33,25.5,29.3,3,220,11.19,10.58,10.87
0,33,26,29.5,3,70,11.29,10.59,10.9
0,33.3,26,29.6,3,220,11.37,10.58,10.9
0,33.6,26.3,30,3,90,11.4,10.58,10.91
0,34,26,30,3,140,11.47,10.58,10.93
0,33.6,25.5,29.6,3,140,11.51,10.58,10.96
0,33.5,25.5,29.5,3,270,11.51,10.57,10.98
0,34,25.5,29.8,4,110,11.5,10.58,10.98
0,34,27.8,30.9,2,160,11.53,10.58,10.97
0,34,27.2,30.6,2,240,11.53,10.56,10.95
0,33,26,29.5,3,320,11.52,10.57,10.93
0,32.6,26.8,29.7,3,90,11.37,10.58,10.88
7.2,30.5,24.4,27.5,3,360,11.24,10.59,10.86
0,29,25,27,4,40,11.24,10.58,10.87
0,33,25.5,29.3,4,90,11.38,10.59,10.89
0,32.5,26.5,29.5,2,220,11.5,10.58,10.94
0,33,25.4,29.2,4,90,11.53,10.58,10.95
0,33.6,26.4,30,3,90,11.52,10.58,10.94
0,34.5,26,30.3,3,270,11.52,10.58,10.96
0,34.2,26.6,30.4,3,250,11.47,10.58,10.96
0,35,27,31,3,140,11.43,10.58,10.95
0,35.5,27,31.3,3,40,11.34,10.58,10.93
0,34.8,26,30.4,3,140,11.31,10.58,10.92
0,34,26.4,30.2,3,140,11.27,10.59,10.9
0,35.6,26.4,31,3,140,11.23,10.59,10.89
0,34.3,26.5,30.4,3,220,11.23,10.62,10.91
0,34,25.2,29.6,3,220,11.17,10.66,10.92
0,33.5,27.8,30.7,4,360,11.24,10.59,10.91
0,33.8,27.5,30.6,4,110,11.32,10.58,10.91
0,33,27,30,4,140,11.45,10.58,10.92
0,33.8,25,29.4,4,140,11.49,10.58,10.93
0,33.8,25.7,29.8,3,90,11.56,10.58,10.94
0,34.5,27.5,31,3,140,11.59,10.58,10.95
0,34.5,26.8,30.7,3,120,11.54,10.56,10.95
0,35,26.5,30.8,4,140,11.56,10.58,10.98
0,33.5,26,29.8,3,90,11.5,10.58,11
0,34.4,26.5,30.5,3,240,11.47,10.58,10.98
0,35,27.5,31.3,4,270,11.39,10.59,10.97
0,35,26.6,30.8,3,140,11.31,10.59,10.94
0,34.6,27.5,31.1,3,240,11.22,10.6,10.91
0,35.5,28.8,32.2,4,250,11.24,10.59,10.89
0,36,27,31.5,4,360,11.4,10.59,10.92
0,35.5,26.5,31,4,180,11.5,10.58,10.94
0,35,26.5,30.8,3,140,11.64,10.58,10.97
0,35.7,28,31.9,4,240,11.62,10.58,10.95
0,34.6,28.4,31.5,3,140,11.64,10.58,10.95
0,35.2,27,31.1,4,90,11.57,10.58,10.92
0,35,27.8,31.4,4,270,11.5,10.58,10.95
0,34.8,28.4,31.6,4,220,11.4,10.58,10.92
0,34,28.5,31.3,3,120,11.34,10.58,10.92
0,34.4,28.5,31.5,3,220,11.25,10.59,10.91
0,34.5,28.5,31.5,3,210,11.18,10.59,10.91
0,34.6,28,31.3,3,220,11.11,10.6,10.91
8.4,34,27.8,30.9,3,220,11.14,10.71,10.92
5.4,35.5,26,30.8,4,20,11.25,10.59,10.9
13.8,28,25,26.5,4,360,11.34,10.59,10.9
7.4,27.8,25,26.4,8,90,11.35,10.58,10.87
2.5,29.4,27,28.2,6,90,11.61,10.58,11.03
0,34.5,25.6,30,6,140,11.73,10.58,11.04
6.6,31,24.6,27.8,3,140,11.73,10.58,11.04
0.4,31.5,25.6,28.5,3,220,11.71,10.58,11.02
0,31.5,27,29.3,4,220,11.7,10.57,10.99
0,31.6,27.5,29.5,4,220,11.58,10.58,10.99
0,33,27,30,3,40,11.56,10.58,10.97
0,30.4,26,28.2,3,220,11.45,10.58,10.98
0,33.5,26.4,30,3,320,11.29,10.58,10.93
0,31.8,26.2,29,3,220,11.14,10.59,10.93
2.5,31.5,26.4,29,3,220,11.24,10.72,10.95
0,34,27.6,30.8,4,240,11.39,10.59,10.95
0,34,28.4,31.2,4,270,11.49,10.59,10.94
3.6,33.5,26.5,30,4,220,11.55,10.58,10.95
0,32.8,26.7,29.8,3,210,11.74,10.58,11.02
0,32.5,26.2,29.4,4,220,11.68,10.58,11
0,33.4,27,30.2,2,240,11.69,10.58,10.99
0,32.8,27.8,30.3,3,140,11.64,10.58,10.97
0,34.8,26.5,30.6,3,270,11.55,10.58,10.95
3,34.5,25.2,29.9,3,270,11.52,10.58,10.97
62.5,34.5,25,29.8,3,360,11.45,10.59,10.96
10.3,31.8,27.2,29.5,3,220,11.31,10.59,10.95
0,32.8,28,30.4,3,250,11.21,10.59,10.93
0,32.4,27.5,30,3,220,11.08,10.65,10.94
0,33,27.8,30.4,4,220,11.17,10.73,10.95
0,33,28.5,30.8,4,220,11.31,10.72,10.95
0,33.5,28.3,30.9,4,220,11.42,10.59,10.96
0,33,28,30.5,4,220,11.54,10.59,10.97
12.6,31.8,25.4,28.6,3,220,11.63,10.59,11
0,36,27.4,31.7,3,140,11.71,10.58,11.01
17.8,32,25.6,28.8,2,320,11.77,10.58,11.03
1.4,32.5,26.5,29.5,3,270,11.82,10.58,11.05
21.8,32.5,26.5,29.5,4,220,11.82,10.59,11.06
6,33,28,30.5,3,200,11.75,10.59,11.05
0,35,27.5,31.3,4,140,11.61,10.58,11.02
0,32.6,25.1,28.9,3,220,11.44,10.58,10.98
0,34.8,28.1,31.5,2,270,11.27,10.59,10.96
0,33,27.4,30.2,3,270,11.13,10.65,10.98
3.9,32.8,26.8,29.8,3,360,11.26,10.77,10.95
0,34,27,30.5,3,300,11.42,10.6,10.95
0,33,27,30,3,250,11.54,10.59,10.97
12.6,31.5,24,27.8,3,40,11.67,10.58,10.95
12.1,30,25.1,27.5,3,20,11.73,10.58,11.01
19,33,25.2,29.1,4,140,11.77,10.59,11.03
4.5,32.2,26.4,29.3,3,140,11.8,10.58,11.05
4,33.6,26,29.8,3,90,11.78,10.58,11.05
0,34.8,27,30.9,4,140,11.73,10.59,11.06
0,34.5,28,31.3,3,90,11.63,10.59,11.01
4,33.8,27,30.4,5,90,11.57,10.59,11
0,32.2,27.7,30,3,180,11.41,10.6,10.99
0,33.5,28,30.8,3,220,11.28,10.64,10.98
3,32,29,30.5,4,200,11.17,10.72,10.99
0,33,28.6,30.8,4,220,11.22,10.82,10.99
3.2,32.5,27,29.8,6,220,11.3,10.81,11
0.2,29.8,28,28.9,5,200,11.44,10.67,11.1
26.1,30.2,25.8,28,7,220,11.65,10.59,11.03
0,30.2,27,28.6,4,220,11.7,10.59,11.05
13.4,31,27.2,29.1,5,220,11.87,10.59,11.11
35,30.6,25,27.8,4,270,11.92,10.58,11.12
44.7,30,23.8,26.9,6,220,12.12,10.59,11.19
44,30,25.2,27.6,7,200,12.1,10.59,11.23
15.2,29.5,25.8,27.7,4,180,11.97,10.59,11.17
0.6,30,25.5,27.8,3,220,11.7,10.59,11.04
0,31.8,26.5,29.2,3,220,11.55,10.6,11.02
23,31.2,25,28.1,3,220,11.36,10.73,11.02
12,28,25.2,26.6,2,20,11.22,10.77,10.99
0.1,28.8,26,27.4,2,290,11.33,10.77,10.98
0,31,24.5,27.8,3,220,11.48,10.61,10.98
1,31.4,26.8,29.1,3,220,11.56,10.59,11.02
20.7,30,25,27.5,5,180,11.71,10.59,11.05
94,28.2,26,27.1,4,220,11.84,10.59,11.14
73.5,28.3,24,26.2,7,220,12.01,10.59,11.19
60.9,28.8,24,26.4,4,270,12.02,10.59,11.2
31,30.4,23,26.7,3,320,11.82,10.59,11.09
0,30.5,24.6,27.5,3,320,11.76,10.59,11.06
4.2,31.5,25,28.3,3,180,11.68,10.59,11.08
30.8,31,24.5,27.8,3,220,11.61,10.61,11.07
18,28.4,24.5,26.5,3,270,11.53,10.75,11.1
10.7,28,24.4,26.2,4,220,11.46,10.88,11.14
15.2,27,24.6,25.8,3,90,11.25,10.85,11.1
0,32,26.4,29.2,3,140,11.33,10.91,11.06
0,32,27.5,29.8,3,220,11.39,10.85,11.06
0,31,26,28.5,4,240,11.46,10.85,11.04
20.2,29,25,27,4,270,11.61,10.59,11.03
0,30.4,27,28.7,4,220,11.69,10.59,11.08
2.5,31.5,26.1,28.8,5,220,11.82,10.59,11.15
0,30.4,25.5,28,4,180,11.96,10.59,11.19
17.4,30.5,25.5,28,4,210,12.07,10.59,11.26
1,28.5,26.3,27.4,3,220,12.03,10.59,11.22
21,30.5,26,28.3,3,180,12,10.59,11.22
4.8,30.2,26.2,28.2,4,240,11.84,10.7,11.21
20,28,24.8,26.4,3,180,11.64,10.79,11.18
53,27,24.4,25.7,5,200,11.5,10.94,11.18
20,28.5,25,26.8,2,180,11.52,10.97,11.15
0,31.5,28,29.8,5,220,11.43,10.76,11.06
0,31,28,29.5,5,220,11.58,10.67,11.08
0.5,31.5,27.8,29.7,6,220,11.66,10.63,11.11
12.3,31.2,24.8,28,5,200,11.77,10.59,11.11
14.8,28.6,24,26.3,4,220,11.8,10.59,11.13
11,28.5,25.3,26.9,4,220,11.81,10.59,11.11
4,29.4,25.5,27.5,3,220,11.78,10.59,11.11
0,31,26.4,28.7,3,240,11.75,10.59,11.08
0,32,26,29,4,220,11.72,10.6,11.09
4,31.5,26,28.8,3,220,11.6,10.63,11.11
2.2,29.2,25.2,27.2,3,240,10.97,10.97,10.97
22.5,28.3,25.5,26.9,3,360,10.97,10.97,10.97
0,34.2,27,30.6,3,120,11.23,10.79,10.99
0,32.8,25.4,29.1,3,270,11.19,10.71,10.93
0,34,28,31,3,220,11.26,10.68,10.94
0,32.5,27.5,30,3,220,11.32,10.69,10.96
0,32.3,28,30.1,4,220,11.42,10.6,11.39
0,32.5,27.5,30,3,220,11.5,10.57,11.36
15,32,26.3,29.2,3,220,11.58,10.57,10.98
48,32.8,26.2,29.5,4,240,11.62,10.57,11.02
18.8,32,25,28.5,3,220,11.71,10.57,11.04
21,31.2,24.6,27.9,4,220,11.8,10.57,11.09
50.2,32,24.2,28.1,3,220,11.79,10.57,11.07
33,31.8,26,28.9,3,270,11.75,10.58,11.05
69.2,31.2,25.2,28.2,3,180,11.62,10.65,11.04
18.5,31.4,24,27.7,3,180,11.47,10.72,11.04
0,31.5,25.2,28.4,4,220,11.37,10.66,11.02
0,33,27.6,30.3,3,220,11.45,10.58,10.96
0,32.5,27.5,30,3,220,11.5,10.57,10.94
0,32,24.5,28.3,3,220,11.53,10.57,10.94
0,33.5,29,31.3,4,270,11.6,10.57,10.98
0,32.5,26.2,29.4,4,220,11.6,10.57,10.99
1,32.3,27,29.6,4,220,11.55,10.57,11
39.8,32.5,25,28.8,3,240,11.54,10.57,11
15,32.2,24.5,28.4,3,210,11.54,10.57,11
29.3,33,25,29,3,210,11.5,10.58,11.01
0,34.2,25.4,29.8,3,70,11.5,10.61,11.03
11.6,35.2,25.8,30.5,3,40,11.41,10.69,11.02
3.6,29.8,25.5,27.7,2,90,11.36,10.8,11.04
8,33,26,29.5,3,220,11.3,10.76,11.06
1.5,31,26.2,28.6,4,220,11.37,10.75,11.05
5,30.6,25.8,28.2,2,220,11.44,10.67,11.02
52.3,29.5,25,27.3,3,90,11.56,10.66,11.02
66.2,26.8,24.8,25.8,8,90,11.65,10.77,11.16
6.2,32.5,26,29.3,4,140,11.59,10.66,11.07
2.2,30.3,25.5,27.9,3,240,11.67,10.58,11.04
0,30.6,27.3,29,3,220,11.65,10.57,11.06
38,31.7,26.2,29,4,300,11.69,10.57,11.11
22.8,31,25.8,28.4,2,270,11.7,10.57,11.1
8.6,33,25.4,29.2,3,360,11.68,10.57,11.09
4.2,31.5,26.6,29,3,210,11.65,10.58,11.1
6.2,33,26.4,29.7,3,360,11.57,10.64,11.08
0,30.5,26.8,28.7,4,180,11.47,10.74,11.07
9.8,28.8,24.2,26.5,2,40,11.43,10.63,11.01
0,32.3,26.4,29.3,3,220,11.55,10.57,10.98
8.8,30.4,25.4,27.9,3,340,11.65,10.57,10.99
0.2,32,25.8,28.9,3,360,11.66,10.57,10.98
3.6,30.5,25.5,28,3,220,11.67,10.57,10.98
